R1,R2,G1,G2,B1,B2,H1,H2,S1,S2,V1,V2,diff_R,diff_G,diff_B,diff_H,diff_S,diff_V,ratio_R,ratio_G,ratio_B,ratio_H,ratio_S,ratio_V,layer_count
248,255,121,150,86,82,0.0335195530726257,0.0670391061452514,0.6549019607843137,0.6784313725490196,0.9725490196078432,1.0,-7,-29,4,-0.0335195530726257,-0.02352941176470591,-0.027450980392156765,0.972549019569704,0.8066666666128889,1.0487804876769782,0.4999999254166778,0.9653179048464701,0.9725490098823532,4
249,255,120,153,88,79,0.0335195530726257,0.0726256983240223,0.6470588235294118,0.6901960784313725,0.976470588235294,1.0,-6,-33,9,-0.0391061452513966,-0.04313725490196074,-0.02352941176470602,0.9764705881970012,0.7843137254389337,1.1139240504919083,0.46153839798817475,0.9374999864169036,0.9764705784705883,4
249,255,121,150,84,82,0.0391061452513966,0.0670391061452514,0.6627450980392157,0.6784313725490196,0.976470588235294,1.0,-6,-29,2,-0.027932960893854795,-0.015686274509803977,-0.02352941176470602,0.9764705881970012,0.8066666666128889,1.0243902437775134,0.5833332463194567,0.9768785983176852,0.9764705784705883,4
249,254,120,152,89,78,0.0335195530726257,0.0726256983240223,0.6431372549019608,0.6941176470588235,0.976470588235294,0.996078431372549,-5,-32,11,-0.0391061452513966,-0.050980392156862675,-0.019607843137255054,0.9803149605913262,0.7894736841585872,1.1410256408793558,0.46153839798817475,0.9265536589677298,0.9803149507881764,4
250,255,121,154,89,82,0.0335195530726257,0.0670391061452514,0.6431372549019608,0.6784313725490196,0.9803921568627452,1.0,-5,-33,7,-0.0335195530726257,-0.03529411764705881,-0.019607843137254832,0.9803921568242984,0.7857142856632653,1.085365853526175,0.4999999254166778,0.9479768646396474,0.9803921470588237,4
248,255,124,153,86,79,0.0391061452513966,0.0726256983240223,0.6549019607843137,0.6901960784313725,0.9725490196078432,1.0,-7,-29,7,-0.0335195530726257,-0.03529411764705881,-0.027450980392156765,0.972549019569704,0.8104575162868981,1.0886075947989104,0.5384614643195366,0.9488636226158963,0.9725490098823532,4
251,255,127,156,89,81,0.0391061452513966,0.0726256983240223,0.6470588235294118,0.6823529411764706,0.984313725490196,1.0,-4,-29,8,-0.0335195530726257,-0.03529411764705881,-0.015686274509803977,0.9843137254515955,0.814102564050378,1.0987654319631155,0.5384614643195366,0.9482758481718194,0.9843137156470589,4
251,255,128,159,87,82,0.0391061452513966,0.0726256983240223,0.6549019607843137,0.6784313725490196,0.984313725490196,1.0,-4,-31,5,-0.0335195530726257,-0.02352941176470591,-0.015686274509803977,0.9843137254515955,0.8050314464902496,1.0609756096267104,0.5384614643195366,0.9653179048464701,0.9843137156470589,4
252,254,126,158,88,84,0.0391061452513966,0.0726256983240223,0.6509803921568628,0.6705882352941176,0.9882352941176472,0.996078431372549,-2,-32,4,-0.0335195530726257,-0.019607843137254832,-0.007843137254901822,0.9921259842129084,0.797468354379907,1.0476190474943312,0.5384614643195366,0.9707602194418798,0.9921259742916487,4
253,255,127,159,89,85,0.0391061452513966,0.0726256983240223,0.6470588235294118,0.6666666666666666,0.992156862745098,1.0,-2,-32,4,-0.0335195530726257,-0.019607843137254832,-0.007843137254902044,0.9921568627061899,0.7987421383145444,1.0470588234062284,0.5384614643195366,0.9705882207352944,0.9921568528235295,4
255,255,129,159,89,85,0.0391061452513966,0.0726256983240223,0.6509803921568628,0.6666666666666666,1.0,1.0,0,-30,4,-0.0335195530726257,-0.015686274509803866,0.0,0.9999999999607843,0.8113207546659547,1.0470588234062284,0.5384614643195366,0.9764705735882355,0.9999999900000002,4
253,253,126,156,91,77,0.0335195530726257,0.0726256983240223,0.6392156862745098,0.6941176470588235,0.992156862745098,0.992156862745098,0,-30,14,-0.0391061452513966,-0.05490196078431375,0.0,0.9999999999604743,0.8076923076405325,1.181818181664699,0.46153839798817475,0.9209039415349997,0.9999999899209486,4
248,255,119,148,62,58,0.0502793296089385,0.0782122905027933,0.7490196078431373,0.7725490196078432,0.9725490196078432,1.0,-7,-29,4,-0.027932960893854795,-0.02352941176470591,-0.027450980392156765,0.972549019569704,0.8040540539997261,1.0689655170570749,0.6428570606632753,0.9695431346581979,0.9725490098823532,4
250,255,121,152,64,60,0.0502793296089385,0.0782122905027933,0.7450980392156863,0.7647058823529411,0.9803921568627452,1.0,-5,-31,4,-0.027932960893854795,-0.019607843137254832,-0.019607843137254832,0.9803921568242984,0.7960526315265755,1.0666666664888889,0.6428570606632753,0.9743589616173572,0.9803921470588237,4
249,255,123,155,64,61,0.0558659217877094,0.0837988826815642,0.7411764705882353,0.7607843137254902,0.976470588235294,1.0,-6,-32,3,-0.027932960893854802,-0.019607843137254832,-0.02352941176470602,0.9764705881970012,0.7935483870455775,1.0491803276968557,0.6666665871111198,0.974226791318153,0.9764705784705883,4
246,255,119,150,64,58,0.0502793296089385,0.0782122905027933,0.7411764705882353,0.7725490196078432,0.9647058823529412,1.0,-9,-31,6,-0.027932960893854795,-0.03137254901960784,-0.03529411764705881,0.9647058823151096,0.7933333332804444,1.1034482756718194,0.6428570606632753,0.9593908505256513,0.9647058727058825,4
247,255,121,149,63,61,0.0502793296089385,0.0782122905027933,0.7450980392156863,0.7607843137254902,0.9686274509803922,1.0,-8,-28,2,-0.027932960893854795,-0.015686274509803866,-0.03137254901960784,0.9686274509424068,0.8120805368582495,1.0327868850765922,0.6428570606632753,0.9793814304256565,0.9686274412941178,4
250,255,126,153,66,61,0.0558659217877094,0.0782122905027933,0.7372549019607844,0.7607843137254902,0.9803921568627452,1.0,-5,-27,5,-0.0223463687150839,-0.0235294117647058,-0.019607843137254832,0.9803921568242984,0.8235294117108803,1.0819672129373825,0.7142856229591941,0.9690721522106496,0.9803921470588237,4
250,254,124,155,63,62,0.0558659217877094,0.0837988826815642,0.7490196078431373,0.7568627450980392,0.9803921568627452,0.996078431372549,-4,-31,1,-0.027932960893854802,-0.007843137254901933,-0.015686274509803866,0.9842519684651869,0.7999999999483871,1.0161290320941727,0.6666665871111198,0.9896372926239632,0.9842519586226673,4
250,255,124,152,63,60,0.0558659217877094,0.0782122905027933,0.7490196078431373,0.7647058823529411,0.9803921568627452,1.0,-5,-28,3,-0.0223463687150839,-0.015686274509803866,-0.019607843137254832,0.9803921568242984,0.8157894736305401,1.049999999825,0.7142856229591941,0.9794871666785011,0.9803921470588237,4
247,255,116,147,62,57,0.0502793296089385,0.0782122905027933,0.7490196078431373,0.7764705882352941,0.9686274509803922,1.0,-8,-31,5,-0.027932960893854795,-0.027450980392156876,-0.03137254901960784,0.9686274509424068,0.789115646204822,1.087719298054786,0.6428570606632753,0.9646464522229875,0.9686274412941178,4
246,255,116,147,64,59,0.0502793296089385,0.0726256983240223,0.7411764705882353,0.7686274509803922,0.9647058823529412,1.0,-9,-31,5,-0.022346368715083796,-0.027450980392156876,-0.03529411764705881,0.9647058823151096,0.789115646204822,1.0847457625280092,0.6923075969822615,0.9642857017401605,0.9647058727058825,4
247,255,121,150,62,59,0.0558659217877094,0.0782122905027933,0.7490196078431373,0.7686274509803922,0.9686274509803922,1.0,-8,-29,3,-0.0223463687150839,-0.019607843137254943,-0.03137254901960784,0.9686274509424068,0.8066666666128889,1.050847457449009,0.7142856229591941,0.9744897832400563,0.9686274412941178,4
249,255,120,152,65,59,0.0502793296089385,0.0782122905027933,0.7372549019607844,0.7686274509803922,0.976470588235294,1.0,-6,-32,6,-0.027932960893854795,-0.03137254901960784,-0.02352941176470602,0.9764705881970012,0.7894736841585872,1.1016949150675093,0.6428570606632753,0.9591836609902125,0.9764705784705883,4
245,252,118,146,63,58,0.0502793296089385,0.0782122905027933,0.7411764705882353,0.7686274509803922,0.9607843137254902,0.9882352941176472,-7,-28,5,-0.027932960893854795,-0.027450980392156876,-0.027450980392156987,0.972222222183642,0.8082191780268343,1.0862068963644471,0.6428570606632753,0.9642857017401605,0.9722222123842592,4
245,253,122,142,63,63,0.0558659217877094,0.0670391061452514,0.7411764705882353,0.7490196078431373,0.9607843137254902,0.992156862745098,-8,-20,0,-0.011173184357541999,-0.007843137254901933,-0.03137254901960773,0.9683794466020403,0.8591549295169608,0.9999999998412699,0.833333209027795,0.9895287826005319,0.9683794368799702,4
243,253,116,144,61,61,0.0502793296089385,0.0726256983240223,0.7490196078431373,0.7607843137254902,0.9529411764705882,0.992156862745098,-10,-28,0,-0.022346368715083796,-0.0117647058823529,-0.039215686274509776,0.9604743082624319,0.8055555554996141,0.9999999998360656,0.6923075969822615,0.9845360695331599,0.9604742986197254,4
223,235,98,131,78,76,0.0223463687150838,0.0558659217877094,0.6509803921568628,0.6784313725490196,0.8745098039215686,0.9215686274509804,-12,-33,2,-0.033519553072625594,-0.027450980392156876,-0.04705882352941182,0.9489361701723856,0.7480916029963288,1.0263157893386428,0.3999999284000135,0.9595375581108625,0.948936159915799,5
228,237,104,137,78,75,0.0279329608938547,0.0614525139664804,0.6588235294117647,0.6823529411764706,0.8941176470588236,0.9294117647058824,-9,-33,3,-0.033519553072625705,-0.02352941176470591,-0.03529411764705881,0.9620253164151044,0.7591240875358303,1.0399999998613334,0.45454538057852395,0.9655172272294889,0.962025306104791,5
229,240,105,137,79,78,0.0279329608938547,0.0614525139664804,0.6549019607843137,0.6745098039215687,0.8980392156862745,0.9411764705882352,-11,-32,1,-0.033519553072625705,-0.019607843137254943,-0.04313725490196063,0.9541666666269097,0.7664233576082902,1.0128205126906642,0.45454538057852395,0.9709302181635344,0.9541666565286461,5
230,241,104,138,81,79,0.0279329608938547,0.0614525139664804,0.6470588235294118,0.6705882352941176,0.9019607843137256,0.9450980392156862,-11,-34,2,-0.033519553072625705,-0.0235294117647058,-0.04313725490196063,0.9543568464334291,0.7536231883511867,1.0253164555664158,0.45454538057852395,0.9649122663127119,0.9543568363750626,5
232,245,109,148,76,80,0.0335195530726257,0.0670391061452514,0.6705882352941176,0.6745098039215687,0.9098039215686274,0.9607843137254902,-13,-39,-4,-0.0335195530726257,-0.0039215686274510775,-0.050980392156862786,0.9469387754715535,0.7364864864367239,0.9499999998812501,0.4999999254166778,0.9941860317722417,0.9469387656543107,5
235,246,110,149,82,81,0.0279329608938547,0.0670391061452514,0.6509803921568628,0.6705882352941176,0.9215686274509804,0.9647058823529412,-11,-39,1,-0.0391061452513967,-0.019607843137254832,-0.04313725490196074,0.9552845528066957,0.7382550335074997,1.0123456788873648,0.4166666045138975,0.9707602194418798,0.9552845429431887,5
239,250,119,153,82,84,0.0391061452513966,0.0670391061452514,0.6588235294117647,0.6627450980392157,0.9372549019607844,0.9803921568627452,-11,-34,-2,-0.027932960893854795,-0.0039215686274509665,-0.04313725490196074,0.95599999996176,0.7777777777269426,0.9761904760742631,0.5833332463194567,0.9940828252372118,0.9559999902488001,5
240,249,118,152,81,81,0.0391061452513966,0.0726256983240223,0.6627450980392157,0.6745098039215687,0.9411764705882352,0.976470588235294,-9,-34,0,-0.0335195530726257,-0.01176470588235301,-0.03529411764705881,0.963855421648038,0.7763157894226108,0.9999999998765433,0.5384614643195366,0.9825581249678881,0.9638554118159385,5
241,251,117,152,83,84,0.0335195530726257,0.0670391061452514,0.6549019607843137,0.6666666666666666,0.9450980392156862,0.984313725490196,-10,-35,-1,-0.0335195530726257,-0.0117647058823529,-0.039215686274509776,0.9601593625115474,0.7697368420546226,0.9880952379776078,0.4999999254166778,0.9823529264411767,0.9601593527951938,5
240,252,117,156,83,82,0.0335195530726257,0.0726256983240223,0.6549019607843137,0.6745098039215687,0.9411764705882352,0.9882352941176472,-12,-39,1,-0.0391061452513966,-0.019607843137254943,-0.04705882352941204,0.9523809523431594,0.749999999951923,1.0121951218277812,0.46153839798817475,0.9709302181635344,0.952380942743764,5
243,254,124,158,82,84,0.0446927374301676,0.0726256983240223,0.6627450980392157,0.6705882352941176,0.9529411764705882,0.996078431372549,-11,-34,-2,-0.0279329608938547,-0.007843137254901933,-0.04313725490196085,0.9566929133481616,0.784810126532607,0.9761904760742631,0.6153845306508997,0.9883040788293835,0.9566929037812325,5
246,255,123,163,89,88,0.0335195530726257,0.0726256983240223,0.6392156862745098,0.6549019607843137,0.9647058823529412,1.0,-9,-40,1,-0.0391061452513966,-0.015686274509803977,-0.03529411764705881,0.9647058823151096,0.7546012269475705,1.0113636362487088,0.46153839798817475,0.9760478892878913,0.9647058727058825,5
245,254,127,162,81,85,0.0446927374301676,0.0782122905027933,0.6705882352941176,0.6666666666666666,0.9607843137254902,0.996078431372549,-9,-35,-4,-0.0335195530726257,0.0039215686274509665,-0.03529411764705881,0.9645669290958832,0.7839506172355586,0.9529411763584775,0.5714284983673563,1.0058823378529413,0.964566919450214,5
245,255,122,159,88,88,0.0335195530726257,0.0726256983240223,0.6392156862745098,0.6549019607843137,0.9607843137254902,1.0,-10,-37,0,-0.0391061452513966,-0.015686274509803977,-0.039215686274509776,0.9607843136878124,0.7672955974360192,0.9999999998863637,0.46153839798817475,0.9760478892878913,0.9607843041176473,5
237,250,112,152,80,81,0.0335195530726257,0.0726256983240223,0.6627450980392157,0.6745098039215687,0.9294117647058824,0.9803921568627452,-13,-40,-1,-0.0391061452513966,-0.01176470588235301,-0.050980392156862786,0.94799999996208,0.7368421052146814,0.9876543208657218,0.46153839798817475,0.9825581249678881,0.9479999903304,5
238,251,114,152,78,84,0.0391061452513966,0.0670391061452514,0.6705882352941176,0.6666666666666666,0.9333333333333332,0.984313725490196,-13,-38,-6,-0.027932960893854795,0.0039215686274509665,-0.050980392156862786,0.9482071712769639,0.7499999999506578,0.9285714284608845,0.5833332463194567,1.0058823378529413,0.9482071616815606,5
210,233,84,122,72,67,0.0167597765363128,0.0558659217877094,0.6588235294117647,0.7137254901960784,0.8235294117647058,0.9137254901960784,-23,-38,5,-0.03910614525139659,-0.05490196078431375,-0.09019607843137256,0.9012875536093867,0.688524590107498,1.0746268655112499,0.29999994630000926,0.9230769101437025,0.9012875437841921,6
208,232,87,123,66,64,0.0223463687150838,0.0614525139664804,0.6823529411764706,0.7254901960784313,0.8156862745098039,0.9098039215686274,-24,-36,2,-0.03910614525139661,-0.04313725490196074,-0.09411764705882353,0.8965517240992865,0.7073170731132263,1.0312499998388673,0.3636363044628198,0.9405405275763332,0.896551714283591,6
213,235,85,125,72,66,0.0167597765363128,0.0558659217877094,0.6627450980392157,0.7176470588235294,0.8352941176470589,0.9215686274509804,-22,-40,6,-0.03910614525139659,-0.05490196078431375,-0.0862745098039216,0.9063829786848348,0.6799999999456,1.0909090907438017,0.29999994630000926,0.9234972548911584,0.9063829688881847,6
218,237,89,128,70,69,0.0223463687150838,0.0614525139664804,0.6784313725490196,0.7098039215686275,0.8549019607843137,0.9294117647058824,-19,-39,1,-0.03910614525139661,-0.03137254901960784,-0.0745098039215687,0.9198312235898805,0.6953124999456787,1.0144927534761605,0.3636363044628198,0.9558010915066696,0.9198312137317738,6
219,240,93,132,70,67,0.0279329608938547,0.0614525139664804,0.6784313725490196,0.7215686274509804,0.8588235294117647,0.9411764705882352,-21,-39,3,-0.033519553072625705,-0.04313725490196074,-0.08235294117647052,0.9124999999619792,0.7045454544920798,1.0447761192470484,0.45454538057852395,0.9402173782741613,0.9124999903046876,6
222,240,96,132,73,67,0.0279329608938547,0.0614525139664804,0.6705882352941176,0.7215686274509804,0.8705882352941177,0.9411764705882352,-18,-36,6,-0.033519553072625705,-0.050980392156862786,-0.07058823529411751,0.9249999999614583,0.7272727272176308,1.0895522386433505,0.45454538057852395,0.9293478132074079,0.9249999901718752,6
224,242,98,135,73,67,0.0279329608938547,0.0670391061452514,0.6745098039215687,0.7215686274509804,0.8784313725490196,0.9490196078431372,-18,-37,6,-0.0391061452513967,-0.04705882352941171,-0.07058823529411762,0.925619834672495,0.7259259258721535,1.0895522386433505,0.4166666045138975,0.9347825957407847,0.9256198249573118,6
211,231,86,122,68,66,0.0223463687150838,0.0558659217877094,0.6784313725490196,0.7137254901960784,0.8274509803921568,0.9058823529411764,-20,-36,2,-0.033519553072625594,-0.03529411764705881,-0.07843137254901955,0.9134199133803714,0.7049180327291051,1.0303030301469238,0.3999999284000135,0.9505494372313128,0.9134199033367068,6
212,231,84,120,71,64,0.0167597765363128,0.0558659217877094,0.6666666666666666,0.7215686274509804,0.8313725490196079,0.9058823529411764,-19,-36,7,-0.03910614525139659,-0.05490196078431375,-0.07450980392156847,0.9177489177091883,0.6999999999416667,1.1093749998266602,0.29999994630000926,0.9239130306740313,0.9177489076179234,6
216,237,91,124,69,66,0.0223463687150838,0.0558659217877094,0.6823529411764706,0.7215686274509804,0.8470588235294118,0.9294117647058824,-21,-33,3,-0.033519553072625594,-0.039215686274509776,-0.08235294117647063,0.9113924050248358,0.7338709676827524,1.0454545452961435,0.3999999284000135,0.945652160807538,0.9113923952571703,6
223,239,94,135,73,64,0.0223463687150838,0.0670391061452514,0.6745098039215687,0.7333333333333333,0.8745098039215686,0.9372549019607844,-16,-41,9,-0.04469273743016759,-0.05882352941176461,-0.0627450980392158,0.9330543932663994,0.6962962962447188,1.1406249998217775,0.3333332836111186,0.919786083714147,0.9330543833502564,6
224,244,93,133,73,64,0.0223463687150838,0.0670391061452514,0.6745098039215687,0.7372549019607844,0.8784313725490196,0.9568627450980391,-20,-40,9,-0.04469273743016759,-0.06274509803921569,-0.07843137254901955,0.9180327868476216,0.6992481202481768,1.1406249998217775,0.3333332836111186,0.9148936046118155,0.9180327772910509,6
222,239,93,131,74,66,0.0223463687150838,0.0614525139664804,0.6666666666666666,0.7254901960784313,0.8705882352941177,0.9372549019607844,-17,-38,8,-0.03910614525139661,-0.05882352941176472,-0.06666666666666676,0.9288702928481644,0.7099236640679447,1.1212121210422408,0.3636363044628198,0.9189189062527393,0.9288702829764884,6
224,242,95,133,73,66,0.0223463687150838,0.0614525139664804,0.6745098039215687,0.7254901960784313,0.8784313725490196,0.9490196078431372,-18,-38,7,-0.03910614525139661,-0.050980392156862675,-0.07058823529411762,0.925619834672495,0.7142857142320086,1.1060606058930211,0.3636363044628198,0.9297297169145363,0.9256198249573118,6
221,240,95,132,73,67,0.0223463687150838,0.0614525139664804,0.6705882352941176,0.7215686274509804,0.8666666666666667,0.9411764705882352,-19,-37,6,-0.03910614525139661,-0.050980392156862786,-0.07450980392156847,0.9208333332949652,0.7196969696424471,1.0895522386433505,0.3636363044628198,0.9293478132074079,0.9208333235494793,6
220,239,91,132,70,62,0.0223463687150838,0.0670391061452514,0.6823529411764706,0.7411764705882353,0.8627450980392157,0.9372549019607844,-19,-41,8,-0.04469273743016759,-0.05882352941176472,-0.0745098039215687,0.9205020920116944,0.6893939393417126,1.1290322578824141,0.3333332836111186,0.9206349082136559,0.9205020822289526,6
222,243,93,136,72,68,0.0223463687150838,0.0670391061452514,0.6745098039215687,0.7215686274509804,0.8705882352941177,0.9529411764705882,-21,-43,4,-0.04469273743016759,-0.04705882352941171,-0.08235294117647052,0.9135802468759843,0.6838235293614835,1.0588235292560555,0.3333332836111186,0.9347825957407847,0.9135802373266272,6
221,240,92,132,73,67,0.0223463687150838,0.0614525139664804,0.6705882352941176,0.7215686274509804,0.8666666666666667,0.9411764705882352,-19,-40,6,-0.03910614525139661,-0.050980392156862786,-0.07450980392156847,0.9208333332949652,0.6969696969168961,1.0895522386433505,0.3636363044628198,0.9293478132074079,0.9208333235494793,6
219,237,93,129,71,67,0.0223463687150838,0.0614525139664804,0.6745098039215687,0.7176470588235294,0.8588235294117647,0.9294117647058824,-18,-36,4,-0.03910614525139661,-0.04313725490196074,-0.07058823529411773,0.9240506328724029,0.7209302325022534,1.0597014923791492,0.3636363044628198,0.9398906972856761,0.9240506229690755,6
215,234,88,123,71,67,0.0223463687150838,0.0558659217877094,0.6705882352941176,0.7137254901960784,0.8431372549019608,0.9176470588235294,-19,-35,4,-0.033519553072625594,-0.04313725490196085,-0.07450980392156858,0.9188034187641537,0.7154471544133784,1.0597014923791492,0.3999999284000135,0.9395604263962686,0.9188034087908176,6
200,214,70,96,36,34,0.0335195530726257,0.0558659217877094,0.8196078431372549,0.8392156862745098,0.7843137254901961,0.8392156862745098,-14,-26,2,-0.0223463687150837,-0.019607843137254943,-0.05490196078431375,0.9345794392086645,0.7291666665907118,1.058823529100346,0.5999998926000203,0.9766355023812123,0.9345794281159927,6
197,209,66,96,36,28,0.0335195530726257,0.0614525139664804,0.8156862745098039,0.8666666666666667,0.7725490196078432,0.8196078431372549,-12,-30,8,-0.027932960893854705,-0.050980392156862786,-0.04705882352941171,0.9425837320123165,0.6874999999283855,1.285714285255102,0.5454544566942297,0.9411764597285068,0.9425837205569929,6
194,208,67,94,35,32,0.0335195530726257,0.0614525139664804,0.8196078431372549,0.8470588235294118,0.7607843137254902,0.8156862745098039,-14,-27,3,-0.027932960893854705,-0.027450980392156876,-0.05490196078431375,0.9326923076474667,0.7127659573709824,1.0937499996582032,0.5454544566942297,0.9675925811696245,0.9326922962578588,6
191,205,63,90,34,33,0.0335195530726257,0.0558659217877094,0.8235294117647058,0.8392156862745098,0.7490196078431373,0.803921568627451,-14,-27,1,-0.0223463687150837,-0.015686274509803977,-0.05490196078431375,0.9317073170277216,0.6999999999222223,1.0303030299908171,0.5999998926000203,0.9813083995217923,0.9317073054836408,6
185,201,64,86,33,31,0.0335195530726257,0.0558659217877094,0.8235294117647058,0.8470588235294118,0.7254901960784313,0.788235294117647,-16,-22,2,-0.0223463687150837,-0.02352941176470591,-0.06274509803921569,0.9203980099044577,0.7441860464250947,1.0645161286888658,0.5999998926000203,0.9722222107445988,0.9203979982735577,6
186,202,61,89,33,31,0.0279329608938547,0.0558659217877094,0.8235294117647058,0.8470588235294118,0.7294117647058823,0.792156862745098,-16,-28,2,-0.0279329608938547,-0.02352941176470591,-0.06274509803921569,0.920792079162337,0.6853932583499559,1.0645161286888658,0.499999910500016,0.9722222107445988,0.9207920675840605,6
180,196,58,81,34,27,0.0279329608938547,0.0558659217877094,0.8117647058823529,0.8627450980392157,0.7058823529411765,0.7686274509803922,-16,-23,7,-0.0279329608938547,-0.050980392156862786,-0.06274509803921569,0.91836734689192,0.7160493826276483,1.2592592587928668,0.499999910500016,0.9409090800030993,0.9183673349906291,6
177,198,57,84,30,32,0.0335195530726257,0.0502793296089385,0.8313725490196079,0.8392156862745098,0.6941176470588235,0.7764705882352941,-21,-27,-2,-0.016759776536312804,-0.007843137254901933,-0.08235294117647063,0.8939393938942455,0.6785714284906463,0.9374999997070312,0.666666534074101,0.9906541938029524,0.8939393824265381,6
184,200,60,87,34,29,0.0279329608938547,0.0558659217877094,0.8156862745098039,0.8549019607843137,0.7215686274509804,0.7843137254901961,-16,-27,5,-0.0279329608938547,-0.039215686274509776,-0.06274509803921569,0.919999999954,0.6896551723345224,1.1724137926991676,0.499999910500016,0.9541284292062959,0.9199999882700001,6
186,199,62,84,34,27,0.0335195530726257,0.0558659217877094,0.8156862745098039,0.8627450980392157,0.7294117647058823,0.7803921568627451,-13,-22,7,-0.0223463687150837,-0.04705882352941182,-0.050980392156862786,0.9346733667872023,0.7380952380073696,1.2592592587928668,0.5999998926000203,0.9454545344958678,0.9346733548572006,6
188,201,65,88,34,32,0.0335195530726257,0.0558659217877094,0.8196078431372549,0.8392156862745098,0.7372549019607844,0.788235294117647,-13,-23,2,-0.0223463687150837,-0.019607843137254943,-0.050980392156862675,0.9353233830380435,0.7386363635524278,1.0624999996679687,0.5999998926000203,0.9766355023812123,0.9353233712185344,6
186,200,61,85,33,30,0.0279329608938547,0.0558659217877094,0.8235294117647058,0.8509803921568627,0.7294117647058823,0.7843137254901961,-14,-24,3,-0.0279329608938547,-0.027450980392156876,-0.05490196078431375,0.9299999999534999,0.7176470587391004,1.0999999996333334,0.499999910500016,0.9677419241117884,0.9299999881425001,6
179,196,57,82,33,28,0.0279329608938547,0.0558659217877094,0.8156862745098039,0.8588235294117647,0.7019607843137254,0.7686274509803922,-17,-25,5,-0.0279329608938547,-0.04313725490196074,-0.06666666666666676,0.9132653060758538,0.6951219511347413,1.1785714281505102,0.499999910500016,0.9497716784387316,0.9132652942406809,6
184,200,60,87,32,31,0.0335195530726257,0.0558659217877094,0.8274509803921568,0.8431372549019608,0.7215686274509804,0.7843137254901961,-16,-27,1,-0.0223463687150837,-0.015686274509803977,-0.06274509803921569,0.919999999954,0.6896551723345224,1.0322580641831425,0.5999998926000203,0.981395337197404,0.9199999882700001,6
187,205,62,90,34,33,0.0279329608938547,0.0558659217877094,0.8196078431372549,0.8392156862745098,0.7333333333333333,0.803921568627451,-18,-28,1,-0.0279329608938547,-0.019607843137254943,-0.07058823529411773,0.9121951219067221,0.6888888888123458,1.0303030299908171,0.499999910500016,0.9766355023812123,0.9121951106044022,6
190,204,65,89,35,32,0.0335195530726257,0.0558659217877094,0.8156862745098039,0.8431372549019608,0.7450980392156863,0.8,-14,-24,3,-0.0223463687150837,-0.027450980392156876,-0.05490196078431375,0.9313725489739523,0.7303370785696252,1.0937499996582032,0.5999998926000203,0.9674418489908059,0.9313725373774511,6
191,206,63,92,36,32,0.0279329608938547,0.0558659217877094,0.8117647058823529,0.8431372549019608,0.7490196078431373,0.807843137254902,-15,-29,4,-0.0279329608938547,-0.03137254901960784,-0.05882352941176472,0.9271844659744085,0.6847826086212193,1.1249999996484374,0.499999910500016,0.9627906862552732,0.9271844545421342,6
216,227,88,113,41,42,0.0446927374301676,0.0670391061452514,0.8117647058823529,0.8156862745098039,0.8470588235294118,0.8901960784313725,-11,-25,-1,-0.022346368715083796,-0.0039215686274509665,-0.04313725490196074,0.9515418501783461,0.7787610618779858,0.9761904759580499,0.6666665672222372,0.9951922954916329,0.9515418395311379,4
219,230,88,116,44,43,0.0446927374301676,0.0670391061452514,0.8,0.8117647058823529,0.8588235294117647,0.9019607843137256,-11,-28,1,-0.022346368715083796,-0.0117647058823529,-0.043137254901960964,0.9521739130020793,0.7586206895897741,1.0232558137155219,0.6666665672222372,0.9855072342365051,0.9521739024867674,4
222,232,92,119,43,39,0.0446927374301676,0.0670391061452514,0.807843137254902,0.8313725490196079,0.8705882352941177,0.9098039215686274,-10,-27,4,-0.022346368715083796,-0.02352941176470591,-0.039215686274509776,0.9568965516828923,0.7731092436325119,1.102564102281394,0.6666665672222372,0.971698101519669,0.956896541206525,4
